,datetime,open,high,low,close
2915,2021-10-12 17:55:00,55980.00000,55980.00000,55900.00000,55922.48828
2916,2021-10-12 18:00:00,55936.82812,56000.00000,55906.21094,55906.21094
2917,2021-10-12 18:05:00,55908.89844,55908.89844,55824.96875,55879.25000
2918,2021-10-12 18:10:00,55911.05078,55911.05078,55804.37109,55852.64844
2919,2021-10-12 18:15:00,55859.98047,55859.98047,55785.21875,55786.67188
2920,2021-10-12 18:20:00,55796.44141,55848.25000,55790.14844,55848.25000
2921,2021-10-12 18:25:00,55825.46094,55825.46094,55748.33984,55748.33984
2922,2021-10-12 18:30:00,55765.80859,55765.80859,55707.03906,55723.10938
2923,2021-10-12 18:35:00,55700.01953,55770.78906,55656.96875,55721.17969
2924,2021-10-12 18:40:00,55693.39062,55693.39062,55645.35938,55645.35938
2925,2021-10-12 18:45:00,55640.16016,55676.80859,55632.69141,55632.89062
2926,2021-10-12 18:50:00,55649.98828,55694.03906,55568.05078,55596.00000
2927,2021-10-12 18:55:00,55590.58984,55670.73828,55568.00000,55588.98828
2928,2021-10-12 19:00:00,55505.00000,55585.71875,55505.00000,55539.98828
2929,2021-10-12 19:05:00,55559.64062,55684.98828,55559.64062,55684.98828
2930,2021-10-12 19:10:00,55730.96094,55730.96094,55627.30859,55661.23828
2931,2021-10-12 19:15:00,55639.92969,55732.85938,55628.48828,55732.85938
2932,2021-10-12 19:20:00,55731.55078,55871.10938,55730.39062,55806.01953
2933,2021-10-12 19:25:00,55802.32031,55802.32031,55722.10156,55722.10156
2934,2021-10-12 19:30:00,55717.51953,55775.57031,55717.51953,55753.32812
2935,2021-10-12 19:35:00,55762.85156,55807.67969,55762.85156,55799.57812
2936,2021-10-12 19:40:00,55807.21875,55846.46875,55711.46094,55711.46094
2937,2021-10-12 19:45:00,55678.21094,55692.44922,55600.00000,55600.00000
2938,2021-10-12 19:50:00,55599.64844,55599.64844,55538.21094,55538.21094
2939,2021-10-12 19:55:00,55386.33984,55448.94922,55268.82812,55341.19141
2940,2021-10-12 20:00:00,55326.42188,55326.42188,55054.83984,55154.57031
2941,2021-10-12 20:05:00,55089.05078,55089.05078,54172.69922,54702.48047
2942,2021-10-12 20:10:00,54583.94922,54826.82812,54583.94922,54794.39844
2943,2021-10-12 20:15:00,54658.44922,54941.80078,54658.44922,54941.80078
2944,2021-10-12 20:20:00,55006.98828,55147.96875,55006.98828,55146.75000
2945,2021-10-12 20:25:00,55105.19141,55431.17969,55046.76172,55431.17969
2946,2021-10-12 20:30:00,55437.21094,55523.67188,55329.42188,55342.00000
2947,2021-10-12 20:35:00,55372.91016,55460.66016,55347.07812,55460.66016
2948,2021-10-12 20:40:00,55485.98828,55578.67969,55458.80859,55507.07812
2949,2021-10-12 20:45:00,55491.42969,55536.98828,55457.76172,55459.07031
2950,2021-10-12 20:50:00,55406.44141,55428.83984,55368.05859,55411.26172
2951,2021-10-12 20:55:00,55408.76172,55433.80859,55353.48828,55388.67969
2952,2021-10-12 21:00:00,55392.23047,55392.23047,55116.42188,55116.42188
2953,2021-10-12 21:05:00,55279.51953,55300.00000,55256.23047,55273.58984
2954,2021-10-12 21:10:00,55251.35938,55475.32031,55251.35938,55467.89062
2955,2021-10-12 21:15:00,55468.44922,55498.58984,55468.44922,55498.58984
2956,2021-10-12 21:20:00,55497.08984,55658.89062,55454.05859,55658.89062
2957,2021-10-12 21:25:00,55661.87891,55763.92969,55661.87891,55711.55078
2958,2021-10-12 21:30:00,55691.00000,55777.39062,55683.23828,55777.39062
2959,2021-10-12 21:35:00,55777.37891,55777.37891,55702.78125,55741.69922
2960,2021-10-12 21:40:00,55759.60938,55768.51953,55750.32812,55760.94922
2961,2021-10-12 21:45:00,55760.94922,56023.92969,55704.64844,56023.92969
2962,2021-10-12 21:50:00,56052.76953,56058.55078,55893.73828,55894.78125
2963,2021-10-12 21:55:00,55832.51953,56078.53906,55832.51953,56078.53906
2964,2021-10-12 22:00:00,56085.94922,56200.17188,56085.94922,56148.58984
2965,2021-10-12 22:05:00,56181.23047,56205.58984,56103.23047,56174.53906
2966,2021-10-12 22:10:00,56172.44922,56172.44922,56068.62109,56082.73828
2967,2021-10-12 22:15:00,56050.00000,56225.67188,56050.00000,56219.01172
2968,2021-10-12 22:20:00,56250.00000,56255.98047,56199.98828,56240.19141
2969,2021-10-12 22:25:00,56245.01172,56275.89062,56226.69141,56260.73828
2970,2021-10-12 22:30:00,56225.23047,56353.60156,56196.08984,56297.37109
2971,2021-10-12 22:35:00,56299.94922,56343.03906,56255.53906,56300.01172
2972,2021-10-12 22:40:00,56302.28906,56340.32812,56254.94141,56340.32812
2973,2021-10-12 22:45:00,56333.62109,56333.62109,56253.12109,56253.12109
2974,2021-10-12 22:50:00,56258.78125,56316.01172,56226.50000,56316.01172
2975,2021-10-12 22:55:00,56301.67969,56393.01172,56257.80859,56393.01172
2976,2021-10-12 23:00:00,56361.01172,56518.60156,56361.01172,56451.85938
2977,2021-10-12 23:05:00,56487.37891,56487.37891,56425.94141,56465.64062
2978,2021-10-12 23:10:00,56476.10156,56476.10156,56357.51953,56399.98047
2979,2021-10-12 23:15:00,56347.05859,56347.05859,56284.50000,56291.80078
2980,2021-10-12 23:20:00,56290.25000,56290.25000,56255.60938,56270.00000
2981,2021-10-12 23:25:00,56254.00000,56290.00000,56235.92969,56252.73047
2982,2021-10-12 23:30:00,56253.75000,56253.75000,56218.19141,56226.19141
2983,2021-10-12 23:35:00,56256.07812,56341.92969,56224.53906,56235.53906
2984,2021-10-12 23:40:00,56224.53125,56249.98047,56202.71094,56213.07812
2985,2021-10-12 23:45:00,56208.94922,56247.39062,56208.94922,56226.00000
2986,2021-10-12 23:50:00,56248.60938,56264.23047,56033.94922,56067.25000
2987,2021-10-12 23:55:00,56047.94922,56072.14062,56000.28125,56022.44141
2988,2021-10-13 00:00:00,56002.92188,56177.14844,55927.51172,55927.51172
2989,2021-10-13 00:05:00,55849.98828,56199.39844,55849.98828,56199.39844
2990,2021-10-13 00:10:00,56237.39844,56295.21875,56191.76953,56191.76953
2991,2021-10-13 00:15:00,56231.75000,56231.75000,56068.23828,56096.26172
2992,2021-10-13 00:20:00,56105.82031,56183.85938,56076.23828,56150.03125
2993,2021-10-13 00:25:00,56153.42188,56241.60156,56153.42188,56240.10156
2994,2021-10-13 00:30:00,56227.12109,56330.48828,56214.37891,56330.48828
2995,2021-10-13 00:35:00,56301.23828,56371.82812,56290.69141,56371.82812
2996,2021-10-13 00:40:00,56407.25000,56450.01172,56377.62891,56450.01172
2997,2021-10-13 00:45:00,56443.85938,56478.73828,56408.89844,56478.73828
2998,2021-10-13 00:50:00,56472.03125,56518.66016,56400.00000,56414.35938
2999,2021-10-13 00:55:00,56400.80078,56437.10938,56389.94922,56437.10938
3000,2021-10-13 01:00:00,56484.98047,56525.10156,56346.76953,56346.76953
3001,2021-10-13 01:05:00,56387.92969,56431.12891,56327.82031,56364.82031
3002,2021-10-13 01:10:00,56341.78125,56351.60156,56312.21094,56323.71094
3003,2021-10-13 01:15:00,56317.55859,56332.46094,56304.23828,56328.71094
3004,2021-10-13 01:20:00,56353.19141,56353.19141,56290.98047,56297.64062
3005,2021-10-13 01:25:00,56299.17188,56299.17188,56250.01172,56285.69922
3006,2021-10-13 01:30:00,56282.32031,56282.32031,56252.69141,56275.10938
3007,2021-10-13 01:35:00,56274.10156,56365.98047,56274.10156,56365.98047
3008,2021-10-13 01:40:00,56359.25000,56359.25000,56295.37891,56295.37891
3009,2021-10-13 01:45:00,56299.60938,56299.60938,56258.42188,56298.39062
3010,2021-10-13 01:50:00,56292.46094,56292.46094,56166.76172,56166.76172
3011,2021-10-13 01:55:00,56222.71094,56272.32812,56222.71094,56269.19922
3012,2021-10-13 02:00:00,56287.41016,56306.87109,56225.87891,56291.76172
3013,2021-10-13 02:05:00,56245.00000,56300.28906,56236.42188,56236.42188
3014,2021-10-13 02:10:00,56230.37891,56276.92969,56230.37891,56276.92969
3015,2021-10-13 02:15:00,56278.35156,56320.25000,56254.07812,56287.58984
3016,2021-10-13 02:20:00,56266.89062,56284.21094,56229.98828,56257.62891
3017,2021-10-13 02:25:00,56251.60938,56267.98828,56222.67969,56237.05078
3018,2021-10-13 02:30:00,56226.08984,56252.87109,56226.08984,56252.87109
3019,2021-10-13 02:35:00,56284.75000,56289.98828,56240.91016,56287.80078
3020,2021-10-13 02:40:00,56295.00000,56316.44141,56248.55078,56255.19922
3021,2021-10-13 02:45:00,56258.82031,56298.51953,56258.82031,56296.00000
3022,2021-10-13 02:50:00,56284.69922,56361.03125,56284.69922,56341.21094
3023,2021-10-13 02:55:00,56348.44922,56435.92969,56348.44922,56422.35938
3024,2021-10-13 03:00:00,56440.98047,56455.82812,56363.64844,56375.12109
3025,2021-10-13 03:05:00,56373.51172,56375.89844,56305.28906,56333.62109
3026,2021-10-13 03:10:00,56322.03906,56365.98828,56319.71875,56365.98828
3027,2021-10-13 03:15:00,56363.92188,56369.30078,56329.17969,56343.71094
3028,2021-10-13 03:20:00,56300.00000,56301.19141,56241.41016,56267.03125
3029,2021-10-13 03:25:00,56277.98047,56366.41016,56277.98047,56366.41016
3030,2021-10-13 03:30:00,56368.50000,56382.21875,56304.37109,56310.00000
3031,2021-10-13 03:35:00,56316.19141,56355.48047,56306.96875,56327.83984
3032,2021-10-13 03:40:00,56307.98828,56312.87891,56284.85156,56306.82031
3033,2021-10-13 03:45:00,56315.98828,56327.60156,56293.37109,56293.37109
3034,2021-10-13 03:50:00,56282.80078,56311.44141,56282.80078,56291.60156
3035,2021-10-13 03:55:00,56272.83984,56295.50000,56260.01172,56277.78125
3036,2021-10-13 04:00:00,56277.78906,56277.78906,56228.21875,56233.89844
3037,2021-10-13 04:05:00,56254.89062,56284.87891,56241.00000,56282.03906
3038,2021-10-13 04:10:00,56296.89062,56358.73047,56296.89062,56341.87891
3039,2021-10-13 04:15:00,56336.23828,56365.00000,56336.23828,56344.26172
3040,2021-10-13 04:20:00,56360.03125,56360.03125,56298.53125,56301.08984
3041,2021-10-13 04:25:00,56310.19922,56310.19922,56238.28125,56238.28125
3042,2021-10-13 04:30:00,56226.08984,56226.08984,56126.51172,56126.51172
3043,2021-10-13 04:35:00,56152.51953,56155.35938,56090.67188,56090.67188
3044,2021-10-13 04:40:00,56080.71094,56212.48047,56080.71094,56163.19922
3045,2021-10-13 04:45:00,56164.82031,56186.00000,56114.05078,56186.00000
3046,2021-10-13 04:50:00,56186.01172,56222.00000,56181.89062,56222.00000
3047,2021-10-13 04:55:00,56214.46875,56214.46875,56060.00000,56072.32812
3048,2021-10-13 05:00:00,56086.03906,56100.83984,56050.83984,56061.60938
3049,2021-10-13 05:05:00,56081.01172,56119.98828,56081.01172,56118.85938
3050,2021-10-13 05:10:00,56099.23047,56099.23047,56024.46094,56049.98828
3051,2021-10-13 05:15:00,56075.57031,56142.89062,56043.89844,56117.92969
3052,2021-10-13 05:20:00,56122.19141,56178.87109,56021.50000,56063.51953
3053,2021-10-13 05:25:00,56048.32031,56105.48047,56000.00000,56000.00000
3054,2021-10-13 05:30:00,55971.85156,55971.85156,55641.71094,55641.71094
3055,2021-10-13 05:35:00,55575.71094,55771.85156,55495.67188,55495.67188
3056,2021-10-13 05:40:00,55444.89062,55578.78125,55338.39844,55338.39844
3057,2021-10-13 05:45:00,55362.85938,55520.10156,55362.85938,55442.19141
3058,2021-10-13 05:50:00,55434.76172,55467.07812,55162.30859,55306.01172
3059,2021-10-13 05:55:00,55350.00000,55350.00000,55074.80078,55074.80078
3060,2021-10-13 06:00:00,54867.26953,55439.07031,54867.26953,55439.07031
3061,2021-10-13 06:05:00,55434.69922,55434.69922,55272.64062,55300.89844
3062,2021-10-13 06:10:00,55315.00000,55333.05859,55219.78906,55248.01953
3063,2021-10-13 06:15:00,55248.96875,55286.48828,55213.41016,55275.44922
3064,2021-10-13 06:20:00,55321.39844,55494.50000,55321.39844,55436.26172
3065,2021-10-13 06:25:00,55434.10938,55491.51953,55434.10938,55474.44922
3066,2021-10-13 06:30:00,55515.14062,55515.14062,55342.78125,55388.42188
3067,2021-10-13 06:35:00,55388.44922,55409.19141,55365.62109,55365.62109
3068,2021-10-13 06:40:00,55347.67188,55387.23047,55253.83984,55253.83984
3069,2021-10-13 06:45:00,55239.98047,55267.89844,55145.57812,55171.58984
3070,2021-10-13 06:50:00,55161.94141,55181.89844,55113.80078,55168.98828
3071,2021-10-13 06:55:00,55200.00000,55400.53906,55200.00000,55358.89062
3072,2021-10-13 07:00:00,55393.19141,55450.98828,55393.19141,55450.98828
3073,2021-10-13 07:05:00,55460.19922,55460.19922,55370.48828,55428.19922
3074,2021-10-13 07:10:00,55372.25000,55372.25000,55213.80078,55213.80078
3075,2021-10-13 07:15:00,55181.16016,55239.03125,55148.12109,55239.03125
3076,2021-10-13 07:20:00,55240.83984,55240.83984,54927.35938,54927.35938
3077,2021-10-13 07:25:00,54979.08984,55047.78125,54930.98828,54930.98828
3078,2021-10-13 07:30:00,54877.19141,54965.71094,54753.46875,54759.00000
3079,2021-10-13 07:35:00,54798.89844,54798.89844,54622.35156,54655.00000
3080,2021-10-13 07:40:00,54571.53906,54802.53125,54569.07031,54739.60938
3081,2021-10-13 07:45:00,54739.60938,54828.60156,54739.60938,54799.14062
3082,2021-10-13 07:50:00,54834.73828,54834.73828,54834.73828,54834.73828
3083,2021-10-13 08:20:00,55164.62109,55182.14844,55164.62109,55182.14844
3084,2021-10-13 08:25:00,55240.42969,55240.42969,55119.00000,55147.98828
3085,2021-10-13 08:30:00,55157.10156,55198.58984,55045.10156,55089.64062
3086,2021-10-13 08:35:00,55116.96094,55116.96094,54918.96875,54918.96875
3087,2021-10-13 08:40:00,54949.10156,54949.10156,54832.42188,54917.69922
3088,2021-10-13 08:45:00,54921.01172,55000.58984,54860.01172,54865.42188
3089,2021-10-13 08:50:00,54896.25000,54896.25000,54717.00000,54717.00000
3090,2021-10-13 08:55:00,54725.00000,54725.00000,54569.14062,54629.48828
3091,2021-10-13 09:00:00,54552.64062,54711.80859,54552.64062,54650.01953
3092,2021-10-13 09:05:00,54566.96875,54566.96875,54320.01172,54332.96094
3093,2021-10-13 09:10:00,54424.37891,54495.01172,54374.55859,54409.76953
3094,2021-10-13 09:15:00,54365.50000,54636.94141,54365.50000,54531.71094
3095,2021-10-13 09:20:00,54573.48828,54702.94922,54538.23828,54702.94922
3096,2021-10-13 09:25:00,54700.00000,54700.00000,54617.60938,54681.82031
3097,2021-10-13 09:30:00,54669.98828,54826.26172,54629.30859,54755.60938
3098,2021-10-13 09:35:00,54798.21094,54798.21094,54746.64062,54764.57812
3099,2021-10-13 09:40:00,54786.55078,54786.55078,54606.30078,54606.30078
3100,2021-10-13 09:45:00,54623.83984,54786.19922,54623.83984,54786.19922
3101,2021-10-13 09:50:00,54830.76172,54830.76172,54712.42969,54712.42969
3102,2021-10-13 09:55:00,54735.21875,54930.05078,54735.21875,54883.35938
3103,2021-10-13 10:00:00,54864.01172,54935.39844,54848.07812,54922.73828
3104,2021-10-13 10:05:00,54909.64062,54986.39844,54909.64062,54970.07812
3105,2021-10-13 10:10:00,54957.62109,54957.62109,54843.92188,54848.76953
3106,2021-10-13 10:15:00,54856.94922,54936.35938,54856.94922,54915.37891
3107,2021-10-13 10:20:00,54950.87109,54950.87109,54899.98828,54910.57031
3108,2021-10-13 10:25:00,54934.00000,55005.87109,54934.00000,55005.87109
3109,2021-10-13 10:30:00,54982.89844,55129.71094,54977.10156,55129.71094
3110,2021-10-13 10:35:00,55136.05078,55136.05078,54950.71094,54950.71094
3111,2021-10-13 10:40:00,54920.00000,54920.00000,54761.67969,54790.35156
3112,2021-10-13 10:45:00,54838.50000,54864.94141,54594.01172,54594.01172
3113,2021-10-13 10:50:00,54622.98828,54641.87109,54439.44922,54439.44922
3114,2021-10-13 10:55:00,54422.85938,54657.01953,54422.85938,54657.01953
3115,2021-10-13 11:00:00,54614.67188,54765.42188,54579.07812,54579.07812
3116,2021-10-13 11:05:00,54553.30859,54764.89062,54503.03125,54710.94922
3117,2021-10-13 11:10:00,54702.85156,54765.01953,54658.55859,54765.01953
3118,2021-10-13 11:15:00,54806.01172,54843.92969,54668.98047,54738.21875
3119,2021-10-13 11:20:00,54758.19922,54769.73047,54625.83984,54630.12109
3120,2021-10-13 11:25:00,54625.37891,54800.01172,54610.71094,54800.01172
3121,2021-10-13 11:30:00,54807.00000,54859.08984,54807.00000,54840.01172
3122,2021-10-13 11:35:00,54857.82812,55185.14062,54857.82812,55185.14062
3123,2021-10-13 11:40:00,55197.37109,55197.37109,55092.01953,55130.44141
3124,2021-10-13 11:45:00,55107.48047,55107.48047,55013.66016,55029.60156
3125,2021-10-13 11:50:00,55026.87891,55211.00000,55026.87891,55194.89844
3126,2021-10-13 11:55:00,55144.73047,55177.12891,55137.14062,55170.00000
3127,2021-10-13 12:00:00,55241.69141,55267.28906,55156.96875,55234.98828
3128,2021-10-13 12:05:00,55241.44141,55334.92188,55232.98828,55334.92188
3129,2021-10-13 12:10:00,55301.91016,55302.05859,55220.00000,55235.71875
3130,2021-10-13 12:15:00,55188.37891,55205.26172,55071.00000,55137.57031
3131,2021-10-13 12:20:00,55111.01172,55115.23828,54969.98828,55087.66016
3132,2021-10-13 12:25:00,55153.67969,55153.67969,55050.01172,55094.94922
3133,2021-10-13 12:30:00,55066.01172,55201.71094,55066.01172,55150.00000
3134,2021-10-13 12:35:00,55129.98047,55180.82031,55090.28125,55090.28125
3135,2021-10-13 12:40:00,55089.01953,55089.01953,54940.14844,54940.14844
3136,2021-10-13 12:45:00,54938.73828,55018.00000,54851.48047,54851.48047
3137,2021-10-13 12:50:00,54854.69141,54975.62891,54854.69141,54971.78906
3138,2021-10-13 12:55:00,54981.71875,55071.75000,54979.07031,55050.14062
3139,2021-10-13 13:00:00,55030.83984,55151.23047,54992.55078,55105.30859
3140,2021-10-13 13:05:00,55108.33984,55124.89844,55086.30078,55105.98828
3141,2021-10-13 13:10:00,55057.16016,55137.98047,55034.26172,55137.48828
3142,2021-10-13 13:15:00,55132.67969,55223.37109,55132.67969,55205.14062
3143,2021-10-13 13:20:00,55174.82812,55174.82812,55017.50000,55096.89062
3144,2021-10-13 13:25:00,55112.32812,55160.67969,55081.55078,55081.55078
3145,2021-10-13 13:30:00,55098.83984,55180.21094,55009.26953,55070.76172
3146,2021-10-13 13:35:00,55098.73047,55140.19141,55089.64844,55140.17969
3147,2021-10-13 13:40:00,55178.71094,55199.14844,55072.48828,55121.98828
3148,2021-10-13 13:45:00,55160.39844,55168.55078,54928.73828,54974.21094
3149,2021-10-13 13:50:00,54943.69141,54943.69141,54858.05078,54858.05078
3150,2021-10-13 13:55:00,54869.98828,54908.76172,54800.00000,54879.98828
3151,2021-10-13 14:00:00,54888.23047,54888.23047,54566.23828,54637.12891
3152,2021-10-13 14:05:00,54666.30859,54705.17188,54583.00000,54705.17188
3153,2021-10-13 14:10:00,54699.35156,54751.53906,54652.87109,54743.53125
3154,2021-10-13 14:15:00,54733.03125,54847.76172,54709.41016,54847.76172
3155,2021-10-13 14:20:00,54833.39062,54952.00000,54833.39062,54923.28125
3156,2021-10-13 14:25:00,54920.32031,55152.00000,54920.32031,55065.07031
3157,2021-10-13 14:30:00,55116.12109,55655.01953,55080.14844,55655.01953
3158,2021-10-13 14:35:00,55711.55859,55717.71875,55549.98828,55580.82031
3159,2021-10-13 14:40:00,55589.14844,55771.92188,55589.14844,55771.92188
3160,2021-10-13 14:45:00,55859.96875,55859.96875,55699.98828,55801.32812
3161,2021-10-13 14:50:00,55835.94141,55845.82812,55734.57812,55742.80859
3162,2021-10-13 14:55:00,55744.58984,55830.87891,55740.60938,55796.55078
3163,2021-10-13 15:00:00,55850.73828,56121.60156,55850.73828,56033.23828
3164,2021-10-13 15:05:00,56081.82031,56428.53906,56081.82031,56374.98828
3165,2021-10-13 15:10:00,56344.98828,56344.98828,56235.46094,56249.01172
3166,2021-10-13 15:15:00,56251.78125,56323.73047,56195.67969,56302.33984
3167,2021-10-13 15:20:00,56301.10938,56390.32812,56277.03906,56277.03906
3168,2021-10-13 15:25:00,56380.57031,56380.57031,56264.01172,56272.23047
3169,2021-10-13 15:30:00,56257.14062,56284.78906,56231.57812,56247.50000
3170,2021-10-13 15:35:00,56230.03125,56230.03125,56118.98047,56118.98047
3171,2021-10-13 15:40:00,56176.07812,56176.07812,56079.10156,56133.44141
3172,2021-10-13 15:45:00,56157.98828,56189.44922,56135.96094,56169.58984
3173,2021-10-13 15:50:00,56128.39844,56206.83984,56128.39844,56176.48828
3174,2021-10-13 15:55:00,56166.71094,56194.94141,56137.85938,56137.85938
3175,2021-10-13 16:00:00,56197.98828,56217.51953,56097.85938,56183.05078
3176,2021-10-13 16:05:00,56203.67969,56231.12891,56150.00000,56150.00000
3177,2021-10-13 16:10:00,56152.17969,56211.19141,56107.89062,56209.98828
3178,2021-10-13 16:15:00,56201.23828,56254.98828,56201.23828,56211.44922
3179,2021-10-13 16:20:00,56190.98047,56328.64844,56190.98047,56328.64844
3180,2021-10-13 16:25:00,56320.10156,56342.96094,56292.60938,56317.17969
3181,2021-10-13 16:30:00,56328.53906,56328.53906,56263.69922,56279.21875
3182,2021-10-13 16:35:00,56283.48828,56381.51953,56283.48828,56365.30078
3183,2021-10-13 16:40:00,56394.35156,56790.89062,56394.35156,56769.21875
3184,2021-10-13 16:45:00,56822.91016,57053.03125,56822.91016,56979.32031
3185,2021-10-13 16:50:00,56942.08984,56973.57031,56810.00000,56921.37109
3186,2021-10-13 16:55:00,56923.03906,57015.80859,56833.64844,56954.39844
3187,2021-10-13 17:00:00,57062.05078,57196.00000,56994.42969,56994.42969
3188,2021-10-13 17:05:00,56990.98828,57070.05078,56986.01172,57055.28125
3189,2021-10-13 17:10:00,56994.01172,57064.01172,56970.57812,56970.57812
3190,2021-10-13 17:15:00,56969.23047,57012.10938,56940.01172,56940.01172
3191,2021-10-13 17:20:00,56900.00000,56912.44922,56850.01172,56906.82031
3192,2021-10-13 17:25:00,56879.01172,56963.78906,56879.01172,56953.03906
3193,2021-10-13 17:30:00,56969.28906,57035.80859,56943.19141,56976.91016
3194,2021-10-13 17:35:00,56951.44922,56962.85938,56906.08984,56906.08984
3195,2021-10-13 17:40:00,56877.55859,56900.00000,56850.00000,56850.87891
3196,2021-10-13 17:45:00,56893.53125,56893.53125,56831.66016,56831.66016
3197,2021-10-13 17:50:00,56798.73047,56965.73828,56790.00000,56965.73828
3198,2021-10-13 17:55:00,56938.28906,56977.05859,56880.00000,56880.00000
3199,2021-10-13 18:00:00,56941.55859,57091.42969,56941.55859,57018.51172
3200,2021-10-13 18:05:00,57014.60156,57030.98047,56854.78906,56896.17188
3201,2021-10-13 18:10:00,56928.69141,56952.76172,56910.10938,56931.92188
3202,2021-10-13 18:15:00,56930.00000,56986.05859,56915.05859,56915.05859
3203,2021-10-13 18:20:00,56879.85156,56996.14844,56879.85156,56953.12891
3204,2021-10-13 18:25:00,56947.42188,57009.33984,56947.42188,56988.51172
3205,2021-10-13 18:30:00,57019.98828,57035.01172,56915.01172,56915.01172
3206,2021-10-13 18:35:00,56943.73047,56963.21094,56940.00000,56957.19141
3207,2021-10-13 18:40:00,56959.08984,57003.01172,56938.67969,56975.85938
3208,2021-10-13 18:45:00,57020.42969,57148.25000,57004.66016,57126.26172
3209,2021-10-13 18:50:00,57104.23828,57176.35156,56913.26953,56935.35938
3210,2021-10-13 18:55:00,56928.05859,56984.73828,56928.05859,56984.73828
3211,2021-10-13 19:00:00,57010.78125,57121.48047,56983.87109,56996.60938
3212,2021-10-13 19:05:00,56991.32812,57110.00000,56991.32812,57107.26953
3213,2021-10-13 19:10:00,57109.01953,57132.30859,57029.30078,57036.53125
3214,2021-10-13 19:15:00,57047.94922,57098.57812,56982.01953,57011.51172
3215,2021-10-13 19:20:00,56991.58984,57055.35156,56991.58984,57005.80078
3216,2021-10-13 19:25:00,56993.26172,57047.98047,56968.19922,56977.37891
3217,2021-10-13 19:30:00,56993.87109,57055.25000,56988.12109,56988.12109
3218,2021-10-13 19:35:00,57007.60156,57044.01953,56993.39844,57015.53125
3219,2021-10-13 19:40:00,57004.48828,57067.14844,56974.48047,56974.48047
3220,2021-10-13 19:45:00,56980.44141,57050.00000,56957.32031,56969.71875
3221,2021-10-13 19:50:00,56991.82031,57055.07031,56991.82031,57048.01953
3222,2021-10-13 19:55:00,57038.48047,57280.28906,57038.48047,57262.10156
3223,2021-10-13 20:00:00,57301.23828,57327.39844,57250.78906,57327.39844
3224,2021-10-13 20:05:00,57361.60156,57442.42188,57326.53125,57442.42188
3225,2021-10-13 20:10:00,57462.25000,57485.17188,57304.75000,57304.75000
3226,2021-10-13 20:15:00,57196.80078,57323.10938,57160.00000,57160.00000
3227,2021-10-13 20:20:00,57145.14844,57145.14844,57059.98828,57143.00000
3228,2021-10-13 20:25:00,57210.07031,57210.07031,57098.58984,57118.00000
3229,2021-10-13 20:30:00,57150.00000,57158.67188,56977.98047,56986.39844
3230,2021-10-13 20:35:00,56989.98828,57079.39844,56989.98828,57057.78125
3231,2021-10-13 20:40:00,57080.01172,57080.01172,57017.76172,57028.51172
3232,2021-10-13 20:45:00,57035.73047,57035.73047,56622.12891,57028.07812
3233,2021-10-13 20:50:00,57014.03125,57040.00000,56932.98828,56955.17188
3234,2021-10-13 20:55:00,56948.32031,57019.07031,56917.21094,56968.50000
3235,2021-10-13 21:00:00,57016.19922,57110.98828,57016.19922,57063.92188
3236,2021-10-13 21:05:00,57045.85156,57059.37109,56946.92969,56946.92969
3237,2021-10-13 21:10:00,56958.12109,57070.73828,56907.67969,57062.39844
3238,2021-10-13 21:15:00,57085.94922,57131.00000,57085.94922,57114.46875
3239,2021-10-13 21:20:00,57112.39062,57526.62891,57112.39062,57526.62891
3240,2021-10-13 21:25:00,57556.00000,57571.16016,57318.62891,57350.01172
3241,2021-10-13 21:30:00,57352.73047,57352.73047,57280.00000,57296.48828
3242,2021-10-13 21:35:00,57301.60938,57630.28125,57301.60938,57630.28125
3243,2021-10-13 21:40:00,57679.05859,57697.83984,57577.60156,57580.16016
3244,2021-10-13 21:45:00,57572.62891,57679.73828,57448.64844,57552.12891
3245,2021-10-13 21:50:00,57511.91016,57567.85938,57462.42188,57566.67969
3246,2021-10-13 21:55:00,57570.10938,57605.69141,57491.01172,57491.01172
3247,2021-10-13 22:00:00,57555.76172,57674.37109,57555.76172,57639.35156
3248,2021-10-13 22:05:00,57625.37109,57625.37109,57482.67188,57494.44141
3249,2021-10-13 22:10:00,57514.42969,57564.35938,57475.01172,57506.05078
3250,2021-10-13 22:15:00,57548.00000,57548.00000,57401.78906,57417.23047
3251,2021-10-13 22:20:00,57405.32031,57494.57812,57400.96875,57466.10156
3252,2021-10-13 22:25:00,57466.58984,57486.03906,57453.14844,57469.67188
3253,2021-10-13 22:30:00,57499.98828,57562.98828,57486.23828,57520.03906
3254,2021-10-13 22:35:00,57518.67188,57586.35156,57497.64844,57586.35156
3255,2021-10-13 22:40:00,57587.55078,57599.98828,57502.00000,57508.23828
3256,2021-10-13 22:45:00,57566.57812,57571.21875,57472.87109,57472.87109
3257,2021-10-13 22:50:00,57454.98047,57454.98047,57393.21875,57406.42188
3258,2021-10-13 22:55:00,57382.69922,57425.92188,57341.82031,57375.01172
3259,2021-10-13 23:00:00,57390.64062,57390.64062,57299.98828,57314.25000
3260,2021-10-13 23:05:00,57323.85938,57375.00000,57323.85938,57344.87109
3261,2021-10-13 23:10:00,57358.00000,57379.33984,57304.25000,57379.33984
3262,2021-10-13 23:15:00,57373.46094,57381.12109,57345.30859,57345.30859
3263,2021-10-13 23:20:00,57351.82031,57351.82031,57240.03125,57240.03125
